area,ss_code,type_sickness,GES_real_2007,GES_real_2008,GES_real_2009,GES_real_2010,GES_real_2011,GES_real_2012,GES_real_2013,GES_real_2014,GES_real_2015,GES_real_2016
Padre Hurtado  ,48,POLITRAUMATIZADO GRAVE,  ,  ,  ,  ,  ,  ,  ,  ,13684352,22035288
Padre Hurtado  ,49,TRAUMATISMO CRÁNEO ENCEFÁLICO MODERADO O GRAVE,  ,  ,  ,  ,,  ,1058,  ,  ,  
Padre Hurtado  ,50,TRAUMA OCULAR GRAVE,  ,  ,  ,  ,  ,  ,35915,267131,470200,309314
Padre Hurtado  ,52,ARTRITIS REUMATOIDEA,  ,281337,437219,1304036,1462876,1256339,956936,2690171,2896944,2799225
Padre Hurtado  ,54,ANALGESIA DEL PARTO,  ,  ,  ,  ,  ,  ,107079,  ,  ,  
Padre Hurtado  ,56,HIPOACUSIA BILATERAL EN PERSONAS DE 65 AÑOS Y MÁS QUE REQUIEREN USO DE AUDÍFONO,  ,200434,197515,673555,307205,538749,1145627,165854,  ,  
Padre Hurtado  ,58,DISPLASIA BRONCOPULMONAR DEL PREMATURO,  ,  ,  ,  ,  ,  ,  ,  ,  ,17779
Padre Hurtado  ,60,EPILEPSIA NO REFRACTARIA EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,165499,831652,927016,875119,747342,1278201,1665028
Padre Hurtado  ,61,ASMA BRONQUIAL EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,235170,1033920,787474,1084942,2530871,3941082,4945364
Padre Hurtado  ,62,ENFERMEDAD DE PARKINSON,  ,  ,  ,478420,2286276,1855603,1387194,1549129,1337373,1599074
Padre Hurtado  ,63,ARTRITIS IDIOPÁTICA JUVENIL,  ,  ,  ,  ,  ,  ,  ,  ,  ,571010
Padre Hurtado  ,64,PREVENCIÓN SECUNDARIA ENFERMEDAD RENAL CRÓNICA TERMINAL,  ,  ,  ,  ,  ,  ,  ,  ,  ,25050
Padre Hurtado  ,66,SALUD ORAL INTEGRAL DE LA EMBARAZADA,  ,  ,  ,  ,1632191,6086664,8137406,13023380,13330103,10460402
Padre Hurtado  ,67,ESCLEROSIS MÚLTIPLE  REMITENTE RECURRENTE,  ,  ,  ,  ,  ,  ,  ,  ,  ,2460585
Padre Hurtado  ,69,HEPATITIS C,  ,  ,  ,  ,  ,  ,  ,372655,178870,286173
Padre Hurtado  ,70,CÁNCER COLORECTAL EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,8167157,4393540,6180334
Padre Hurtado  ,72,CÁNCER VESICAL EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,655075,433638,2975726,164309
Padre Hurtado  ,74,TRATAMIENTO QUIRÚRGICO DE LESIONES CRÓNICAS DE LA VÁLVULA AÓRTICA EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,  ,  ,17297396
Padre Hurtado  ,75,TRASTORNO BIPOLAR EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,1027416,2275848,3304437,5970730
Padre Hurtado  ,76,HIPOTIROIDISMO EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,409124,1233656,1772617,2666942
Padre Hurtado  ,77,TRATAMIENTO DE HIPOACUSIA MODERADA EN MENORES DE 4 AÑOS,  ,  ,  ,  ,  ,  ,  ,  ,  ,1193868
Padre Hurtado  ,78,LUPUS ERITEMATOSO SISTÉMICO,  ,  ,  ,  ,  ,  ,  ,89600,231764,302039
Padre Hurtado  ,80,TRATAMIENTO DE ERRADICACIÓN DEL HELICOBACTER PYLORI,  ,  ,  ,  ,  ,  ,122734,617207,525490,780549
Padre Las Casas  ,1,ENFERMEDAD RENAL CRÓNICA ETAPAS 4 Y 5,4230921,7200265,3964697,  ,  ,17316672,50043798,34192055,31390129,29704797
Padre Las Casas  ,2,CARDIOPATÍAS CONGÉNITAS OPERABLES EN MENORES DE 15 AÑOS,  ,  ,  ,  ,74224,  ,  ,  ,235589,30200
Padre Las Casas  ,3,CÁNCER CERVICOUTERINO,5293209,185352,1045622,  ,87441,471532,18648,  ,  ,171610
Padre Las Casas  ,4,ALIVIO DEL DOLOR  Y CUIDADOS PALIATIVOS POR CÁNCER AVANZADO,150013,  ,  ,  ,  ,  ,2327448,8991067,  ,184176
Padre Las Casas  ,5,INFARTO AGUDO DEL MIOCARDIO,  ,489239,  ,29270,  ,93561,4130869,225052,2389215,2923356
Padre Las Casas  ,6,DIABETES MELLITUS TIPO 1,  ,  ,  ,  ,  ,290239,554107,  ,  ,  
Padre Las Casas  ,7,DIABETES MELLITUS TIPO 2,2116742,2219785,3064698,3776011,8634340,9406326,9762815,7968746,9717775,11400588
Padre Las Casas  ,8,CÁNCER DE MAMA EN PERSONAS DE 15 AÑOS Y MAS,1710535,467558,  ,47038,23031,1299405,1477108,7257470,781688,5724434
Padre Las Casas  ,11,TRATAMIENTO QUIRÚRGICO DE CATARATAS,  ,  ,  ,  ,62970,3001677,919255,419784,112475,2082470
Padre Las Casas  ,12,ENDOPRÓTESIS TOTAL DE CADERA,  ,  ,  ,  ,  ,  ,9013784,  ,  ,  
Padre Las Casas  ,16,CÁNCER DE TESTÍCULO EN PERSONAS DE 15 AÑOS Y MAS,10171284,214357,  ,156163,  ,8932269,520573,1133463,1324884,366250
Padre Las Casas  ,17,LINFOMAS EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,1791320,9865160,18392
Padre Las Casas  ,18,SÍNDROME DE LA INMUNODEFICIENCIA ADQUIRIDA VIH/SIDA,  ,  ,  ,  ,6541891,8052299,6768174,10442441,21736982,30624539
Padre Las Casas  ,21,HIPERTENSIÓN ARTERIAL PRIMARIA O ESENCIAL EN PERSONAS DE 15 AÑOS Y MAS,1444970,2068882,8504217,4404035,4597641,4517346,4959563,4907779,5020780,5139218
Padre Las Casas  ,22,EPILEPSIA NO REFRACTARIA EN PERSONAS DESDE 1 AÑO Y MENORES DE 15 AÑOS,  ,  ,  ,  ,  ,  ,  ,  ,  ,27646
Padre Las Casas  ,24,PREVENCIÓN DEL PARTO PREMATURO,6691,  ,  ,  ,  ,  ,172499,1282505,503418,  
Padre Las Casas  ,25,"TRASTORNOS DE GENERACIÓN DEL IMPULSO Y CONDUCCIÓN EN PERSONAS DE 15 AÑOS Y MÁS, QUE REQUIEREN MARCAPASO",  ,  ,  ,3113523,  ,  ,  ,  ,  ,  
Padre Las Casas  ,26,COLECISTECTOMÍA PREVENTIVA DEL CÁNCER DE VESÍCULA EN PERSONAS DE 35 A 49 AÑOS,2116114,50171,  ,  ,5936122,4413109,9735175,39873,7188354,5107463
Padre Las Casas  ,27,CÁNCER GÁSTRICO,  ,  ,118187,37724,35982,  ,  ,  ,  ,  
Padre Las Casas  ,28,CÁNCER DE PRÓSTATA EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,2928806,150607,54197,1042962,152152,357928,7346559
Padre Las Casas  ,29,VICIOS DE REFRACCIÓN EN PERSONAS DE 65 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,  ,  ,26865
Padre Las Casas  ,30,ESTRABISMO EN PERSONAS MENORES DE 9 AÑOS,  ,  ,  ,  ,  ,  ,  ,  ,  ,81500
Padre Las Casas  ,31,RETINOPATÍA DIABÉTICA,  ,20255,107284,  ,  ,  ,531763,482396,491283,1978910
Padre Las Casas  ,32,DESPRENDIMIENTO DE RETINA REGMATÓGENO NO TRAUMÁTICO,  ,2440986,  ,  ,  ,  ,  ,  ,  ,  
Padre Las Casas  ,34,DEPRESIÓN EN PERSONAS DE 15 AÑOS Y MÁS,5650601,8006549,13810530,13659893,16408335,15170600,16541363,18165962,22806425,24191027
Padre Las Casas  ,35,TRATAMIENTO DE LA HIPERPLASIA BENIGNA DE LA PRÓSTATA EN PERSONAS SINTOMÁTICAS,  ,  ,  ,  ,  ,  ,  ,  ,  ,42620
Padre Las Casas  ,36,ÓRTESIS (O AYUDAS TÉCNICAS) PARA PERSONAS DE 65 AÑOS Y MÁS,  ,  ,  ,  ,107019,  ,  ,  ,  ,  
Padre Las Casas  ,37,ACCIDENTE CEREBROVASCULAR ISQUÉMICO EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,1083620,4245699,20132,5107383,5231111,4073322,1721660
Padre Las Casas  ,38,ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA DE TRATAMIENTO AMBULATORIO,39372,35522,62930,23075,  ,38166,987,189707,17779,240357
Padre Las Casas  ,39,ASMA BRONQUIAL MODERADA Y GRAVE EN MENORES DE 15 AÑOS,  ,  ,  ,  ,  ,  ,  ,  ,  ,28119
Padre Las Casas  ,41,"TRATAMIENTO MÉDICO EN PERSONAS DE 55 AÑOS Y MÁS CON ARTROSIS DE CADERA Y/O RODILLA, LEVE O MODERADA",27525,211807,55206,357105,1239112,310174,454343,1037349,869484,421559
Padre Las Casas  ,43,TUMORES PRIMARIOS DEL SISTEMA NERVIOSO CENTRAL EN PERSONAS DE 15 AÑOS O MÁS,  ,  ,13275662,4615672,  ,  ,  ,  ,7475375,  
Padre Las Casas  ,44,TRATAMIENTO QUIRÚRGICO DE HERNIA DEL NÚCLEO PULPOSO LUMBAR,  ,4725712,76820,2266100,  ,2451790,2418104,3449686,2392817,4011009
Padre Las Casas  ,45,LEUCEMIA EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,  ,  ,
Padre Las Casas  ,46,URGENCIA ODONTOLÓGICA AMBULATORIA,  ,48118,135028,81312,127490,40186,60395,145709,28516,48567
Padre Las Casas  ,47,SALUD ORAL INTEGRAL DEL ADULTO DE 60 AÑOS,  ,639357,  ,  ,  ,1139428,1420048,1663093,1553971,26420
Padre Las Casas  ,49,TRAUMATISMO CRÁNEO ENCEFÁLICO MODERADO O GRAVE,  ,  ,  ,  ,3443882,  ,  ,  ,  ,  
Padre Las Casas  ,50,TRAUMA OCULAR GRAVE,  ,  ,  ,  ,15209,1322735,  ,  ,  ,  
Padre Las Casas  ,52,ARTRITIS REUMATOIDEA,  ,384545,998819,1330773,3036279,3796968,3327777,2136121,2531121,2068536
Padre Las Casas  ,54,ANALGESIA DEL PARTO,  ,  ,  ,333564,  ,  ,  ,  ,  ,  
Padre Las Casas  ,56,HIPOACUSIA BILATERAL EN PERSONAS DE 65 AÑOS Y MÁS QUE REQUIEREN USO DE AUDÍFONO,  ,  ,  ,  ,  ,  ,  ,163688,  ,151150
Padre Las Casas  ,60,EPILEPSIA NO REFRACTARIA EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,47564,64911,  ,459590,645377,601855
Padre Las Casas  ,61,ASMA BRONQUIAL EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,280915,740614,709681,2062129,2291826,3516923,3131465
Padre Las Casas  ,62,ENFERMEDAD DE PARKINSON,  ,  ,  ,143558,1458347,2294243,2958139,2692207,2293605,1412289
Padre Las Casas  ,66,SALUD ORAL INTEGRAL DE LA EMBARAZADA,  ,  ,  ,448326,845084,2638309,2717587,3416852,4500108,3208741
Padre Las Casas  ,67,ESCLEROSIS MÚLTIPLE  REMITENTE RECURRENTE,  ,  ,  ,4375352,8274353,8407290,9113441,8564007,8235244,8205101
Padre Las Casas  ,68,HEPATITIS  CRÓNICA POR VIRUS HEPATITIS B,  ,  ,  ,  ,  ,  ,  ,  ,83026,
Padre Las Casas  ,71,CÁNCER DE OVARIO EPITELIAL,  ,  ,  ,  ,  ,  ,  ,6690985,4862037,2056406
Padre Las Casas  ,75,TRASTORNO BIPOLAR EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,93846,27642,410679
Padre Las Casas  ,76,HIPOTIROIDISMO EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,155596,369928,354271,452970
Padre Las Casas  ,78,LUPUS ERITEMATOSO SISTÉMICO,  ,  ,  ,  ,  ,  ,173802,190027,456192,888749
Padre Las Casas  ,80,TRATAMIENTO DE ERRADICACIÓN DEL HELICOBACTER PYLORI,  ,  ,  ,  ,  ,  ,  ,204499,319354,153889
Paiguano  ,21,HIPERTENSIÓN ARTERIAL PRIMARIA O ESENCIAL EN PERSONAS DE 15 AÑOS Y MAS,  ,  ,  ,  ,  ,4973,146063,249890,191178,66639
Paiguano  ,34,DEPRESIÓN EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,20324,  ,  ,  ,  ,  ,  
Paiguano  ,47,SALUD ORAL INTEGRAL DEL ADULTO DE 60 AÑOS,  ,  ,  ,  ,  ,  ,  ,  ,  ,413761
Paiguano  ,66,SALUD ORAL INTEGRAL DE LA EMBARAZADA,  ,  ,  ,  ,  ,  ,  ,  ,  ,364066
Paiguano  ,76,HIPOTIROIDISMO EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,  ,  ,21825
PaillacoNN,3,CÁNCER CERVICOUTERINO,  ,  ,  ,  ,  ,96701,  ,  ,  ,  
PaillacoNN,4,ALIVIO DEL DOLOR  Y CUIDADOS PALIATIVOS POR CÁNCER AVANZADO,  ,  ,  ,  ,  ,  ,  ,1162773,  ,  
PaillacoNN,5,INFARTO AGUDO DEL MIOCARDIO,  ,  ,  ,  ,  ,  ,302649,144701,128637,4000854
PaillacoNN,6,DIABETES MELLITUS TIPO 1,272895,254654,1995325,1156653,826898,886562,1167332,1119801,1220324,807219
PaillacoNN,7,DIABETES MELLITUS TIPO 2,1062069,781933,2083258,2470787,2393275,4510026,4556316,4728076,5230645,4202406
PaillacoNN,8,CÁNCER DE MAMA EN PERSONAS DE 15 AÑOS Y MAS,  ,  ,901237,1593140,1603578,1512400,1454027,1582004,1494328,1435462
PaillacoNN,11,TRATAMIENTO QUIRÚRGICO DE CATARATAS,  ,2483193,  ,38761,869057,162768,835900,775632,769681,2953800
PaillacoNN,21,HIPERTENSIÓN ARTERIAL PRIMARIA O ESENCIAL EN PERSONAS DE 15 AÑOS Y MAS,834325,997436,1285794,1481300,2084044,2376595,2127366,2097445,1742421,1390760
PaillacoNN,25,"TRASTORNOS DE GENERACIÓN DEL IMPULSO Y CONDUCCIÓN EN PERSONAS DE 15 AÑOS Y MÁS, QUE REQUIEREN MARCAPASO",  ,  ,2518644,  ,  ,  ,  ,  ,  ,  
PaillacoNN,26,COLECISTECTOMÍA PREVENTIVA DEL CÁNCER DE VESÍCULA EN PERSONAS DE 35 A 49 AÑOS,  ,  ,  ,  ,1341592,  ,1442284,  ,  ,1565908
PaillacoNN,28,CÁNCER DE PRÓSTATA EN PERSONAS DE 15 AÑOS Y MÁS,6826327,21874,43111,16392,  ,  ,  ,  ,  ,  
PaillacoNN,31,RETINOPATÍA DIABÉTICA,  ,  ,  ,  ,3053268,1378122,1367539,  ,  ,  
PaillacoNN,32,DESPRENDIMIENTO DE RETINA REGMATÓGENO NO TRAUMÁTICO,  ,  ,  ,  ,  ,  ,18554,1613596,  ,  
PaillacoNN,34,DEPRESIÓN EN PERSONAS DE 15 AÑOS Y MÁS,1959175,2902052,1320922,2694484,2774187,2444245,2790351,5695064,3764245,4896237
PaillacoNN,35,TRATAMIENTO DE LA HIPERPLASIA BENIGNA DE LA PRÓSTATA EN PERSONAS SINTOMÁTICAS,  ,  ,  ,  ,  ,1975016,  ,  ,75659,288804
PaillacoNN,37,ACCIDENTE CEREBROVASCULAR ISQUÉMICO EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,646605,3094850,1406646
PaillacoNN,38,ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA DE TRATAMIENTO AMBULATORIO,132617,711220,1769214,372121,47822,157485,210380,  ,  ,33270
PaillacoNN,39,ASMA BRONQUIAL MODERADA Y GRAVE EN MENORES DE 15 AÑOS,  ,  ,  ,  ,  ,  ,  ,  ,  ,45595
PaillacoNN,41,"TRATAMIENTO MÉDICO EN PERSONAS DE 55 AÑOS Y MÁS CON ARTROSIS DE CADERA Y/O RODILLA, LEVE O MODERADA",  ,  ,88988,553834,296428,305515,202192,514008,802993,932856
PaillacoNN,44,TRATAMIENTO QUIRÚRGICO DE HERNIA DEL NÚCLEO PULPOSO LUMBAR,  ,  ,1635933,366483,  ,3997134,  ,1587172,67323,2181795
PaillacoNN,46,URGENCIA ODONTOLÓGICA AMBULATORIA,  ,  ,54827,93713,53902,3700,33792,  ,  ,  
PaillacoNN,47,SALUD ORAL INTEGRAL DEL ADULTO DE 60 AÑOS,  ,231620,758918,  ,  ,  ,  ,  ,759218,323820
PaillacoNN,52,ARTRITIS REUMATOIDEA,  ,  ,  ,  ,  ,  ,  ,26164,  ,  
PaillacoNN,56,HIPOACUSIA BILATERAL EN PERSONAS DE 65 AÑOS Y MÁS QUE REQUIEREN USO DE AUDÍFONO,  ,261642,  ,  ,  ,181122,  ,  ,156866,155600
PaillacoNN,60,EPILEPSIA NO REFRACTARIA EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,  ,  ,46854
PaillacoNN,61,ASMA BRONQUIAL EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,30941,265604,496587,450474,424578,629429,849848
PaillacoNN,62,ENFERMEDAD DE PARKINSON,  ,  ,  ,844992,1109823,895005,840478,1202171,1062347,242790
PaillacoNN,66,SALUD ORAL INTEGRAL DE LA EMBARAZADA,  ,  ,  ,  ,  ,257808,  ,14243,290242,239907
PaillacoNN,74,TRATAMIENTO QUIRÚRGICO DE LESIONES CRÓNICAS DE LA VÁLVULA AÓRTICA EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,  ,16947990,  
PaillacoNN,75,TRASTORNO BIPOLAR EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,37957,345591,924602
PaillacoNN,76,HIPOTIROIDISMO EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,24386,220368,363654
PaillacoNN,79,TRATAMIENTO QUIRÚRGICO DE LESIONES CRÓNICAS DE LAS VÁLVULAS MITRAL Y TRICUSPIDE EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,  ,  ,13590
PaillacoNN,80,TRATAMIENTO DE ERRADICACIÓN DEL HELICOBACTER PYLORI,  ,  ,  ,  ,  ,  ,5736,9880,13527,5127
Paine  ,1,ENFERMEDAD RENAL CRÓNICA ETAPAS 4 Y 5,  ,2588252,215670,  ,755805,15256094,1805947,  ,,15134
Paine  ,3,CÁNCER CERVICOUTERINO,  ,  ,  ,  ,  ,  ,61564,833626,269232,122448
Paine  ,4,ALIVIO DEL DOLOR  Y CUIDADOS PALIATIVOS POR CÁNCER AVANZADO,  ,  ,2798782,  ,331654,212408,4110774,1583146,1425149,1793136
Paine  ,5,INFARTO AGUDO DEL MIOCARDIO,  ,339248,73029,6758231,43514,  ,60324,168039,149084,5305388
Paine  ,6,DIABETES MELLITUS TIPO 1,  ,73926,531968,917219,620779,1526636,983141,1450943,1203563,3520014
Paine  ,7,DIABETES MELLITUS TIPO 2,4332012,5143979,7056115,7855636,15182893,15541296,17997544,21350201,19865850,20243260
Paine  ,8,CÁNCER DE MAMA EN PERSONAS DE 15 AÑOS Y MAS,986147,  ,1541280,992045,11118374,4653138,5758588,6554371,12321678,20320833
Paine  ,11,TRATAMIENTO QUIRÚRGICO DE CATARATAS,38224,  ,  ,  ,1370242,45865,642125,2360929,2656962,512047
Paine  ,12,ENDOPRÓTESIS TOTAL DE CADERA,  ,  ,  ,2152650,  ,  ,  ,  ,  ,3985866
Paine  ,13,FISURA LABIOPALATINA,  ,  ,  ,  ,  ,  ,  ,  ,  ,15000
Paine  ,14,CÁNCER EN PERSONAS  MENORES DE 15 AÑOS,  ,  ,  ,  ,  ,  ,  ,  ,  ,66874
Paine  ,15,ESQUIZOFRENIA,  ,  ,  ,  ,  ,2863043,1857240,371043,  ,118628
Paine  ,16,CÁNCER DE TESTÍCULO EN PERSONAS DE 15 AÑOS Y MAS,323083,  ,  ,  ,915729,  ,  ,  ,  ,  
Paine  ,17,LINFOMAS EN PERSONAS DE 15 AÑOS Y MÁS,  ,17882571,18566171,1936700,770231,7787974,317847,352199,1176402,37103513
Paine  ,18,SÍNDROME DE LA INMUNODEFICIENCIA ADQUIRIDA VIH/SIDA,2385880,11860466,21393551,14428496,21990696,44055009,62794414,68298938,62319223,75431399
Paine  ,19,INFECCIÓN RESPIRATORIA AGUDA (IRA) DE MANEJO AMBULATORIO EN PERSONAS MENORES DE 5 AÑOS,  ,  ,  ,  ,  ,  ,  ,  ,  ,16906
Paine  ,20,NEUMONÍA ADQUIRIDA EN LA COMUNIDAD DE MANEJO AMBULARORIO EN PERSONAS DE 65 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,  ,190,11304
Paine  ,21,HIPERTENSIÓN ARTERIAL PRIMARIA O ESENCIAL EN PERSONAS DE 15 AÑOS Y MAS,2757410,3373605,5655196,4824867,4720784,4794580,5533385,7361752,7511169,7185464
Paine  ,22,EPILEPSIA NO REFRACTARIA EN PERSONAS DESDE 1 AÑO Y MENORES DE 15 AÑOS,  ,  ,  ,  ,  ,  ,  ,  ,  ,16652
Paine  ,23,SALUD ORAL INTEGRAL PARA NIÑOS Y NIÑAS DE 6 AÑOS,  ,  ,  ,  ,  ,  ,  ,  ,  ,220459
Paine  ,24,PREVENCIÓN DEL PARTO PREMATURO,  ,  ,  ,  ,850052,  ,522244,378139,  ,14071
Paine  ,25,"TRASTORNOS DE GENERACIÓN DEL IMPULSO Y CONDUCCIÓN EN PERSONAS DE 15 AÑOS Y MÁS, QUE REQUIEREN MARCAPASO",  ,5393616,  ,6669681,2633621,3772741,  ,  ,  ,  
Paine  ,26,COLECISTECTOMÍA PREVENTIVA DEL CÁNCER DE VESÍCULA EN PERSONAS DE 35 A 49 AÑOS,  ,  ,1624928,1601553,3116470,60506,2705837,3123330,1302202,7990622
Paine  ,27,CÁNCER GÁSTRICO,  ,  ,  ,  ,  ,  ,7957122,  ,  ,113520
Paine  ,28,CÁNCER DE PRÓSTATA EN PERSONAS DE 15 AÑOS Y MÁS,  ,3413035,  ,  ,  ,3956272,5689782,2391647,1707623,302904
Paine  ,29,VICIOS DE REFRACCIÓN EN PERSONAS DE 65 AÑOS Y MÁS,71332,39108,  ,  ,48504,82619,227417,119384,166362,133222
Paine  ,31,RETINOPATÍA DIABÉTICA,  ,23420,1130348,  ,719684,943901,4749934,865920,350674,1206328
Paine  ,34,DEPRESIÓN EN PERSONAS DE 15 AÑOS Y MÁS,9895425,33105001,15429324,18366093,16145609,22550894,25080130,22796878,18456621,16203901
Paine  ,35,TRATAMIENTO DE LA HIPERPLASIA BENIGNA DE LA PRÓSTATA EN PERSONAS SINTOMÁTICAS,  ,1605130,1524391,  ,  ,1447504,4361512,2418395,287167,621366
Paine  ,36,ÓRTESIS (O AYUDAS TÉCNICAS) PARA PERSONAS DE 65 AÑOS Y MÁS,  ,85051,99893,98431,  ,  ,  ,  ,6403,22770
Paine  ,37,ACCIDENTE CEREBROVASCULAR ISQUÉMICO EN PERSONAS DE 15 AÑOS Y MÁS,82328,359572,5082517,7151619,5060736,9498,4078335,3668631,4855220,511724
Paine  ,38,ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA DE TRATAMIENTO AMBULATORIO,3204214,  ,281568,1130095,1079379,494040,1073823,1392856,900531,918477
Paine  ,39,ASMA BRONQUIAL MODERADA Y GRAVE EN MENORES DE 15 AÑOS,  ,  ,  ,  ,  ,  ,  ,  ,  ,78540
Paine  ,41,"TRATAMIENTO MÉDICO EN PERSONAS DE 55 AÑOS Y MÁS CON ARTROSIS DE CADERA Y/O RODILLA, LEVE O MODERADA",27034,14178,392762,909187,895361,1022922,1176686,4262905,3904173,4983401
Paine  ,43,TUMORES PRIMARIOS DEL SISTEMA NERVIOSO CENTRAL EN PERSONAS DE 15 AÑOS O MÁS,  ,  ,38354,16711,154108,  ,  ,  ,  ,12500
Paine  ,44,TRATAMIENTO QUIRÚRGICO DE HERNIA DEL NÚCLEO PULPOSO LUMBAR,4849845,  ,1642108,3832297,2954984,4042713,1629792,1610347,2983867,  
Paine  ,45,LEUCEMIA EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,1191273,1249519,3754152,27287198,  ,  ,409523,1189859
Paine  ,46,URGENCIA ODONTOLÓGICA AMBULATORIA,  ,98742,247552,83298,171938,132925,87006,64603,22494,51423
Paine  ,47,SALUD ORAL INTEGRAL DEL ADULTO DE 60 AÑOS,  ,2887118,1878137,786574,  ,2284959,286793,,1808317,1064666
Paine  ,49,TRAUMATISMO CRÁNEO ENCEFÁLICO MODERADO O GRAVE,  ,335953,  ,7019802,  ,  ,  ,5917236,  ,  
Paine  ,50,TRAUMA OCULAR GRAVE,  ,  ,  ,  ,  ,  ,  ,  ,  ,85830
Paine  ,52,ARTRITIS REUMATOIDEA,  ,113568,1286909,1301762,1222828,1029173,1711707,2965183,1748175,2686154
Paine  ,55,GRAN QUEMADO,  ,  ,  ,  ,  ,  ,  ,  ,  ,578342
Paine  ,56,HIPOACUSIA BILATERAL EN PERSONAS DE 65 AÑOS Y MÁS QUE REQUIEREN USO DE AUDÍFONO,462424,474318,  ,454661,184192,674273,175675,316546,473038,104690
Paine  ,60,EPILEPSIA NO REFRACTARIA EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,24386,200340,258918,740878,810451
Paine  ,61,ASMA BRONQUIAL EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,48531,350660,968226,1663050,1543828,2745238,3218364
Paine  ,62,ENFERMEDAD DE PARKINSON,  ,  ,  ,392504,1421219,1216492,1731889,2392771,2724368,2707692
Paine  ,64,PREVENCIÓN SECUNDARIA ENFERMEDAD RENAL CRÓNICA TERMINAL,  ,  ,  ,  ,  ,40649,  ,  ,  ,10684
Paine  ,66,SALUD ORAL INTEGRAL DE LA EMBARAZADA,  ,  ,  ,  ,412028,1940935,950019,4552699,2434851,2189803
Paine  ,67,ESCLEROSIS MÚLTIPLE  REMITENTE RECURRENTE,  ,  ,  ,  ,  ,  ,  ,4350671,4863501,410850
Paine  ,69,HEPATITIS C,  ,  ,  ,  ,  ,394856,18009114,2646533,  ,  
Paine  ,70,CÁNCER COLORECTAL EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,15271522,33989394,13804978
Paine  ,71,CÁNCER DE OVARIO EPITELIAL,  ,  ,  ,  ,  ,  ,,5286379,  ,11307634
Paine  ,72,CÁNCER VESICAL EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,  ,  ,14509403
Paine  ,73,OSTEOSARCOMA EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,  ,  ,
Paine  ,74,TRATAMIENTO QUIRÚRGICO DE LESIONES CRÓNICAS DE LA VÁLVULA AÓRTICA EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,68431,15118,  ,  
Paine  ,75,TRASTORNO BIPOLAR EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,1866353,4421172,5374967,3468245
Paine  ,76,HIPOTIROIDISMO EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,280106,1665204,1627588,2137889
Paine  ,78,LUPUS ERITEMATOSO SISTÉMICO,  ,  ,  ,  ,  ,  ,2222391,1808943,1675081,9767103
